"","PROBEID","ID","p.value","statistic","logFC","avgExpr","logFCSE","sampleSize","pFDR"
"MED15P9","1561433_at","MED15P9",0.810951875921266,0.241056003829032,0.0132452582132343,2.30115841621212,0.0569620693215762,33,0.895089744626254
"TMEM143","222905_s_at","TMEM143",0.810975824779946,-0.241024851163965,-0.0155809922132351,3.02841095887879,0.0670157015956453,33,0.895089744626254
"LINC01482","217471_at","LINC01482",0.811006692181716,0.240984699215544,0.00727247674264664,2.23775593978788,0.031284999589352,33,0.895089744626254
"LINC01644","1560550_at","LINC01644",0.811073909041771,0.240897265705926,0.00709178954411671,2.14477939987879,0.0305187857153934,33,0.895089744626254
"C19orf48P","224468_s_at","C19orf48P",0.811089756916976,0.240876651579986,0.0199708098529414,3.46577315945455,0.0859496777421444,33,0.895089744626254
"MPI","230524_at","MPI",0.811113035273386,-0.240846372445254,-0.0107547656580875,2.38811654936364,0.0462918059239928,33,0.895089744626254
"LOC101929148|TTTY2B|TTTY2","216665_s_at","LOC101929148|TTTY2B|TTTY2",0.811158155370655,-0.240787683487965,-0.00909072490073592,1.96800401860606,0.0391388020191756,33,0.895089744626254
"LOC105376975","238201_at","LOC105376975",0.811188557283662,0.240748139360201,0.0106661830367649,2.40772170372727,0.0459292521738173,33,0.895089744626254
"SERF2|SERF2-C15ORF63","217756_x_at","SERF2|SERF2-C15ORF63",0.811216599774275,-0.240711664504002,-0.00719782290073478,4.26646663193939,0.0309989727456737,33,0.895089744626254
"SPCS1","217927_at","SPCS1",0.811422464444961,0.240443906481171,0.00843099373161849,4.11981574175758,0.0363503228578656,33,0.895269595326378
"STXBP5","243904_at","STXBP5",0.811560378007915,-0.240264539021021,-0.0207468741323531,2.92006055260606,0.0895171560427942,33,0.895371063855316
"SLC39A12","1553126_a_at","SLC39A12",0.811600172843906,0.240212784176656,0.00541506553676463,2.04218145709091,0.0233695786202476,33,0.895371063855316
"MYO5C","218966_at","MYO5C",0.811783799785572,0.239973978239714,0.0248698631580884,2.8719821,0.107436666780019,33,0.895470911722047
"SLC26A9","242271_at","SLC26A9",0.811808655854942,-0.239941654124256,-0.00934665591176387,2.12169090654545,0.0403825637932924,33,0.895470911722047
"LINC01511","240162_at","LINC01511",0.811862403950477,-0.23987175820754,-0.00735639265441135,2.14602397130303,0.0317928210149795,33,0.895470911722047
"MRPL27","224330_s_at","MRPL27",0.811863068937974,-0.239870893441916,-0.010153318746323,3.58526877115152,0.0438807204182658,33,0.895470911722047
"SINHCAF","220147_s_at","SINHCAF",0.811932105064081,0.23978111821737,0.0180049212794127,3.48587028072727,0.0778429932352298,33,0.895470911722047
"TSNAX","203983_at","TSNAX",0.811947936570764,0.239760531057825,0.0115008390477933,3.57884457484848,0.0497273270031841,33,0.895470911722047
"PTPMT1","223808_s_at","PTPMT1",0.812142927920249,0.239506974489427,0.0110865037426469,3.10584957657576,0.0479865718046488,33,0.895589573654068
"INSM2","240841_at","INSM2",0.812169233181185,-0.239472769713319,-0.00782032356985329,2.16662090515152,0.0338541463116459,33,0.895589573654068
"PHF13","225005_at","PHF13",0.812208617586376,0.23942155864157,0.0121970668602942,3.29920646384848,0.0528123426308795,33,0.895589573654068
"GKN2","238222_at","GKN2",0.812227058395102,0.239397580499978,0.00777549556617618,2.24511002569697,0.033670657931387,33,0.895589573654068
"CPEB2-DT","1561471_at","CPEB2-DT",0.812404121660018,-0.239167356576647,-0.0074205050110292,2.02858862978788,0.0321643545467429,33,0.895737518787324
"RPL23A","208834_x_at","RPL23A",0.812616516372872,0.23889121063586,0.00398847701838356,4.59102782266667,0.0173081322165274,33,0.89592440186071
"ZNF823","229732_at","ZNF823",0.812778945494065,0.238680040315484,0.018693035441177,2.5918951790303,0.0811908350776252,33,0.896027501115719
"MIR4527HG","1563178_at","MIR4527HG",0.812795834744425,0.238658083622004,0.00772301222794125,2.09941728257576,0.033547012840523,33,0.896027501115719
"FUT6|FUT3","211465_x_at","FUT6|FUT3",0.812866918670069,0.238565673002902,0.00606999648897055,2.64594846957576,0.0263769009040913,33,0.896058566263295
"SPATA18","229331_at","SPATA18",0.813017372069096,0.23837008727914,0.0403102215294129,2.79584004469697,0.175310008514287,33,0.896174517838277
"IPO5","211954_s_at","IPO5",0.81305792501794,0.238317371044973,0.0193574287242648,3.27964422342424,0.0842044902089161,33,0.896174517838277
"MVP-DT","228798_x_at","MVP-DT",0.813156710500692,0.238188959096871,0.00686201297058719,2.37067674487879,0.0298657337824493,33,0.896236102106019
"LINC00656","1554382_at","LINC00656",0.813303671162382,0.237997931359835,0.00903703206985274,2.18412458657576,0.0393637008507746,33,0.896276197856896
"MS4A12","220834_at","MS4A12",0.813308018199823,-0.237992280971901,-0.009570546154412,2.07990338827273,0.041688582847043,33,0.896276197856896
"ERLEC1","224630_at","ERLEC1",0.813372689601925,0.237908220388777,0.0103078375404406,3.49998553593939,0.0449160336158744,33,0.896276197856896
"PABPC5","233136_at","PABPC5",0.81343283522056,-0.237830044017923,-0.0152901538419123,2.50296366639394,0.0666481993229419,33,0.896276197856896
"OR6W1P","1553061_at","OR6W1P",0.813474481493002,0.237775913694277,0.00605619895955822,1.72499830275758,0.0264043545999244,33,0.896276197856896
"ZSCAN5A","219904_at","ZSCAN5A",0.813475112049839,-0.237775094124732,-0.0147143481948535,2.66835443754545,0.0641531444407843,33,0.896276197856896
"NFIA","224975_at","NFIA",0.81349349325235,0.237751203132827,0.0148168848308812,3.11289728154545,0.0646066858259029,33,0.896276197856896
"LINC00515","1556414_at","LINC00515",0.813620642692085,0.237585944300512,0.0125667008897064,2.25715635587879,0.0548332282991179,33,0.896368999452666
"TIMELESS","215455_at","TIMELESS",0.813805348612484,0.237345889961416,0.00827634941911803,2.30271205381818,0.0361493409317301,33,0.896525198110124
"RASAL1","233144_s_at","RASAL1",0.81416236238279,0.236881934341966,0.0197145774007357,2.54599641260606,0.0862777503781607,33,0.896871192487187
"ENOPH1","217956_s_at","ENOPH1",0.814229070049539,-0.236795250509867,-0.00957306313235318,3.62386156227273,0.0419103431886152,33,0.896873053260431
"RFLNB","226905_at","RFLNB",0.814301173789484,0.236701556761714,0.0225167157205886,3.3781769029697,0.0986159611729039,33,0.896873053260431
"LINC01858","1570127_at","LINC01858",0.814381472841298,-0.236597216294023,-0.00683816707352891,2.08144666412121,0.0299621765237521,33,0.896873053260431
"DNAJB8","237284_at","DNAJB8",0.814404721514606,-0.236567007496886,-0.00704122514338268,2.14205606563636,0.0308558373351526,33,0.896873053260431
"CNPY4","227313_at","CNPY4",0.814422138252633,-0.236544376729107,-0.0113741796948537,3.10474551890909,0.0498483443587155,33,0.896873053260431
"LOC390705","237163_x_at","LOC390705",0.814423562480087,0.236542526137748,0.00695037767279372,2.28460210815152,0.0304608806542904,33,0.896873053260431
"HOXC4","206194_at","HOXC4",0.814464655405188,0.236489131786092,0.0206392018713246,2.70513336130303,0.0904742503796315,33,0.896873053260431
"INTS13","221652_s_at","INTS13",0.814526147263514,0.236409233245748,0.0127905040110292,3.53760438833333,0.0560875545921877,33,0.896893477386961
"MINAR1","215081_at","MINAR1",0.814654297995558,0.2362427274626,0.0335898719264693,2.32566090866667,0.147398539864739,33,0.896987295109512
"EFHD2","222483_at","EFHD2",0.814920398921665,-0.235897004980893,-0.0142390166801465,2.98520994754545,0.0625749992740049,33,0.897228236894986
"SPATA2L","214965_at","SPATA2L",0.814959044955609,-0.235846797860007,-0.0153065176213238,2.72429503281818,0.0672805748024477,33,0.897228236894986
"HMG20A","218152_at","HMG20A",0.815210604179954,0.235519998798405,0.0105556742830886,3.23421132578788,0.0464623820635404,33,0.89745788141365
"LINC01111","1570155_at","LINC01111",0.815285248602772,-0.235423033655761,-0.00719099683823599,2.26919383633333,0.0316652869208842,33,0.897482838332555
"SNX4","205329_s_at","SNX4",0.815319219137351,0.235378905757296,0.0156324875147078,2.80315702387879,0.0688499822144047,33,0.897482838332555
"LINC00423","1569728_at","LINC00423",0.815667849110319,0.234926060838518,0.00666769854779448,2.11157211569697,0.0294230738347458,33,0.89781928052435
"ZKSCAN2","232019_at","ZKSCAN2",0.815759389085719,-0.234807165293288,-0.015058398893383,2.47964134218182,0.0664830190977917,33,0.89784241520829
"VN1R2","1553549_at","VN1R2",0.815786981503966,-0.234771327897115,-0.00693737357352919,2.12539809124242,0.0306332663268334,33,0.89784241520829
"MAP1S","218522_s_at","MAP1S",0.815817836409276,-0.234731253506739,-0.00888853299632375,2.76285189169697,0.039255675270718,33,0.89784241520829
"AQP12B|AQP12A","1559575_a_at","AQP12B|AQP12A",0.815895504007733,-0.234630380445392,-0.00578780575735305,2.1063355219697,0.0255724880380402,33,0.897880577574112
"CD52","204661_at","CD52",0.815957858116009,0.234549398002032,0.0391226114007357,2.38235206972727,0.172916642660252,33,0.897901884543592
"PCDHB15","240445_at","PCDHB15",0.81603765367118,0.234445765772449,0.0165315115147062,2.26516642545455,0.0730993393361346,33,0.897933706386904
"TADA1","225455_at","TADA1",0.816072764229343,0.234400167743785,0.0107088849007351,3.0112478249697,0.0473619542665596,33,0.897933706386904
"LINC01833","244744_at","LINC01833",0.816116344807967,0.234343570408975,0.00752241192647141,2.21825372715152,0.0332772439648457,33,0.89793435156013
"CLNS1A","209143_s_at","CLNS1A",0.816213671081005,0.234217177265973,0.00956505042647038,3.5991203499697,0.042336193039434,33,0.897994127404877
"GAS2L2","1552596_at","GAS2L2",0.816313708313409,0.23408726753201,0.0111479148492655,2.21930149078788,0.0493695458365559,33,0.898056879378716
"HRH4","221169_s_at","HRH4",0.816434328511607,0.233930633872033,0.00578485314705812,2.14855644636364,0.0256358972578163,33,0.898105267475577
"NUCB1","200649_at","NUCB1",0.816445919892474,0.233915581973899,0.0130082442683817,3.64287218718182,0.0576504646857961,33,0.898105267475577
"ABI1","209027_s_at","ABI1",0.816486699236714,-0.233862628704057,-0.0145182891470594,3.20429008684848,0.0643573119006012,33,0.898105267475577
"NAGK","218231_at","NAGK",0.816665667277094,0.233630241002213,0.0135043255477933,3.49386888945455,0.0599221135722598,33,0.898228055173336
"LGALS13","220440_at","LGALS13",0.816684344730021,0.23360598931683,0.00836183599632268,2.03609589854545,0.0371074365499265,33,0.898228055173336
"H19","224646_x_at","H19",0.816886963507551,0.233342908614389,0.0572371817279427,3.06016561951515,0.254288614788015,33,0.898305969316082
"FAM83C-AS1","233962_at","FAM83C-AS1",0.816953708783327,-0.233256250024354,-0.0119468207720586,1.90363265830303,0.0530960655137586,33,0.898305969316082
"MAGEB2","206218_at","MAGEB2",0.816988417561827,0.233211186665403,0.0284330129889709,2.29099822290909,0.126391185124348,33,0.898305969316082
"TYMSOS","228989_at","TYMSOS",0.81704723718007,-0.233134820653138,-0.0130512024264702,2.58401976054545,0.0580345556101346,33,0.898305969316082
"RUVBL1","201614_s_at","RUVBL1",0.817050624300214,-0.233130423168701,-0.0144493296286767,3.08091187763636,0.0642527955686456,33,0.898305969316082
"C8G","210324_at","C8G",0.817117757269361,-0.233043265661061,-0.0115094696249995,2.04548838690909,0.0511990656055419,33,0.898305969316082
"PPP1R26","203955_at","PPP1R26",0.817125283342526,-0.233033494811153,-0.012285856720589,2.80747913054545,0.0546550604924271,33,0.898305969316082
"RIOK1","224450_s_at","RIOK1",0.817155522799667,0.232994236162442,0.00833137419485341,2.99976341172727,0.0370693306957759,33,0.898305969316082
"ZBTB8OS","228970_at","ZBTB8OS",0.817161665198183,-0.232986261783111,-0.0142672770661765,3.31122755172727,0.0634825061450698,33,0.898305969316082
"TBX18-AS1","243494_at","TBX18-AS1",0.817185305771427,-0.232955570510708,-0.00801552190808774,2.02420966218182,0.0356699078209884,33,0.898305969316082
"IMP3","221688_s_at","IMP3",0.817363407331675,0.232724358173396,0.0124752699375006,3.57464654327273,0.0555714068799595,33,0.898454461164318
"STYK1","220030_at","STYK1",0.817419149539358,-0.232651995987689,-0.00790550185661809,2.02820637830303,0.035226211933234,33,0.898468445772828
"PWWP3B","229160_at","PWWP3B",0.817522113421383,0.232518335905227,0.0210036749448528,2.18668946590909,0.093644303494508,33,0.898497892572551
"RBBP5","205169_at","RBBP5",0.81753198240633,-0.23250552494444,-0.0118301010735298,2.63296717275758,0.0527470844379294,33,0.898497892572551
"SNF8","218391_at","SNF8",0.817674031731147,-0.232321134606518,-0.0124446089779418,3.23855228445455,0.0555310412137727,33,0.898606722411335
"TAF1|TAF1L","1553011_at","TAF1|TAF1L",0.817746070120257,0.232227626649066,0.0106241678124999,2.24750525833333,0.0474268542617634,33,0.898616502252456
"RXFP2","1553326_at","RXFP2",0.817768984525266,-0.232197883511819,-0.00743793174632357,2.12590610287879,0.0332075789168332,33,0.898616502252456
"NOP14","214661_s_at","NOP14",0.817912285828574,-0.232011881708746,-0.0135418652499997,3.05582567084848,0.0605078251227008,33,0.898726684354699
"TBCC","202495_at","TBCC",0.818027407515375,-0.231862462376354,-0.014338529926472,3.05401034033333,0.0641087729921784,33,0.898805892569371
"AMIGO2","222108_at","AMIGO2",0.818128737188864,-0.231730948446725,-0.0306339904889699,3.55290339369697,0.137044880178248,33,0.898851070675981
"MANEAL","226132_s_at","MANEAL",0.818178939703921,-0.231665793046681,-0.0213996954154427,3.05088121954545,0.0957610636655369,33,0.898851070675981
"SLC30A8","1552985_at","SLC30A8",0.818197639675416,-0.231641523522495,-0.00460126416911866,2.18682876566667,0.0205922611181209,33,0.898851070675981
"PRKY","206279_at","PRKY",0.818262828663089,-0.231556919906185,-0.0096455818676473,2.19719936963636,0.0431831132139363,33,0.898867237132609
"KRT37","207649_at","KRT37",0.818350716656524,0.231442859746719,0.00682527297794211,2.10669933009091,0.0305716951503205,33,0.898867237132609
"REC114","240689_at","REC114",0.818390578917649,0.231391127922692,0.00741552540808854,2.29591474821212,0.0332229739501088,33,0.898867237132609
"TBC1D20","226409_at","TBC1D20",0.818464108877642,0.231295705026522,0.0100650488051475,3.26408923545455,0.0451119497913186,33,0.898867237132609
"UBQLNL","236965_at","UBQLNL",0.818540007959262,-0.231197209892355,-0.00861683947058944,2.30112037209091,0.0386374712585902,33,0.898867237132609
"FGF19","223761_at","FGF19",0.818573186793671,-0.231154154051353,-0.00962253423897108,1.9397105739697,0.0431549923563656,33,0.898867237132609
"GNE","205042_at","GNE",0.818573354895287,-0.231153935908691,-0.0130305763455882,3.13889567272727,0.0584393819038852,33,0.898867237132609
"NOA1","223157_at","NOA1",0.81859395526037,-0.23112720324429,-0.0122154335404416,3.29226235309091,0.0547899750325689,33,0.898867237132609
"AIF1L","223074_s_at","AIF1L",0.81859970554284,-0.231119741252884,-0.0195609234338234,2.3326133470303,0.0877395882478545,33,0.898867237132609
"DMRT3","231800_s_at","DMRT3",0.818666690794909,-0.231032817214647,-0.00632457757353033,1.9885826740303,0.028379264207898,33,0.898893530164117
"C12orf75","225105_at","C12orf75",0.818812963123175,-0.230843011795585,-0.033676592069853,3.03677353375758,0.151235827112726,33,0.898949230120547
"LINGO1-AS2","1561619_at","LINGO1-AS2",0.818833275635499,0.230816654615893,0.00674842486029448,2.31934118866667,0.0303094849105643,33,0.898949230120547
"MAGOHB","222776_at","MAGOHB",0.818846547944136,0.230799432776958,0.0075251175955886,2.16261584560606,0.0338003996543638,33,0.898949230120547
"LOC101928446","1562274_at","LOC101928446",0.818922919735945,0.230700335883366,0.00678239726470542,2.18439731772727,0.0304774255260993,33,0.898985817539302
"NDUFA12","223244_s_at","NDUFA12",0.819005891451283,-0.230592677839224,-0.00660305068014644,4.234711199,0.02968536541779,33,0.899029645903503
"SLC38A5","234973_at","SLC38A5",0.819108580643057,-0.230459439639144,-0.0149482211727938,2.31245040415152,0.0672416396469793,33,0.899049004130028
"LINC02426","1562923_at","LINC02426",0.819110465586735,-0.230456993982862,-0.00722444874632355,2.0915820689697,0.0324981099000819,33,0.899049004130028
"FAM209A|FAM209B","232513_x_at","FAM209A|FAM209B",0.819192832378302,-0.230350126994495,-0.00704686783823583,2.18216043060606,0.0317139948956301,33,0.899049004130028
"C5orf64-AS1","1559540_at","C5orf64-AS1",0.819221198178313,0.23031332434613,0.00693487189338127,2.07820532357576,0.0312149512000755,33,0.899049004130028
"PCDHGC5","224537_at","PCDHGC5",0.819271929122224,-0.230247505281754,-0.00852285853308787,1.92791215257576,0.0383736957580065,33,0.899049004130028
"TFPI2","209278_s_at","TFPI2",0.819281812142815,0.230234683026424,0.0632134143345588,3.09735805648485,0.28463072738254,33,0.899049004130028
"FGF16","221374_at","FGF16",0.81940130988566,-0.230079649437658,-0.00864418545955958,2.09317917957576,0.0389483577540399,33,0.899132893236064
"LINC02026","1564539_at","LINC02026",0.819598154134703,-0.229824280681652,-0.00737635716176488,2.05329880718182,0.0332727968928512,33,0.899301641751774
"LOC100506076|LINC00342","213703_at","LOC100506076|LINC00342",0.819786782221802,-0.229579585316449,-0.0145256926323536,2.68784104718182,0.0655913945325602,33,0.899392518293496
"TAGLN","1555724_s_at","TAGLN",0.819796835731557,0.229566543926592,0.0328300409632369,3.3068015639697,0.148253894255677,33,0.899392518293496
"ARMH4","1557176_a_at","ARMH4",0.819835876094652,0.22951590123731,0.0240679506764705,2.46476105575758,0.108710029779282,33,0.899392518293496
"LOC100996385","1558587_at","LOC100996385",0.819853232620138,-0.229493386755536,-0.00658512735294048,2.12832350166667,0.0297465966559488,33,0.899392518293496
"IRS2","209185_s_at","IRS2",0.819903911615785,-0.229427647823454,-0.0212425233272056,4.10535604948485,0.0959850582319912,33,0.899400871584415
"LINC01828","1563185_at","LINC01828",0.820016333756796,0.229281821587277,0.0070437610661771,2.04193750906061,0.0318477146743287,33,0.899429211478823
"MMP20","207599_at","MMP20",0.820032541981674,-0.229260797810834,-0.00761863358088255,1.96918793124242,0.0344501064891198,33,0.899429211478823
"OPCML","206215_at","OPCML",0.820058943977962,-0.229226551861149,-0.0115776826029417,2.29258337851515,0.0523600435717038,33,0.899429211478823
"XAGE1B|XAGE1A","220057_at","XAGE1B|XAGE1A",0.820236052021242,-0.228996832693219,-0.0148150048933822,2.1576296739697,0.0670680385302859,33,0.899576219422551
"TBX21","220684_at","TBX21",0.820315452514207,-0.228893849787043,-0.00830652858823466,2.25389189121212,0.0376208602388259,33,0.899596975847935
"GDI1","201864_at","GDI1",0.82034302969465,0.228858082605628,0.0106456622316173,3.65594276109091,0.0482224985877264,33,0.899596975847935
"UGT2B17|UGT2B15","207245_at","UGT2B17|UGT2B15",0.82038419928177,0.228804686840422,0.00713996710661746,2.01072624206061,0.03235002168779,33,0.899596975847935
"NCBP2AS2","225657_at","NCBP2AS2",0.820469906649233,-0.22869352901105,-0.00939671539705911,3.11211534657576,0.0425956724345382,33,0.899643723440396
"CYP4A11|CYP4A22","211231_x_at","CYP4A11|CYP4A22",0.820521105349591,-0.228627128445809,-0.0116000954705879,2.06009630124242,0.0525989510503679,33,0.899650016271924
"ZWILCH","222606_at","ZWILCH",0.82056179841819,0.228574353572484,0.0173947631360276,3.19731485027273,0.0788922424264936,33,0.899650016271924
"ZSCAN22","228769_at","ZSCAN22",0.820787669797953,-0.228281432688223,-0.00723878994852889,2.69362820751515,0.0328729490505756,33,0.899831326170917
"SRARP","229381_at","SRARP",0.820813339472451,-0.228248144292237,-0.007483150981618,2.15291679312121,0.0339876027761735,33,0.899831326170917
"LOC112268068","1569953_at","LOC112268068",0.820884455278552,0.22815592277732,0.00512763631249991,2.11286656430303,0.0232985422403856,33,0.899862053773492
"RNF11","208924_at","RNF11",0.821032855612261,0.227963486697523,0.0120053251654406,3.68567572863636,0.0545948802885638,33,0.899977493804759
"C17orf100","229071_at","C17orf100",0.821177204842151,-0.227776312153891,-0.0114472085294124,2.52090961818182,0.0520995915533266,33,0.900001755371941
"NPRL3","210672_s_at","NPRL3",0.821203303702051,-0.227742471198858,-0.0136625319742651,2.86380940051515,0.062191415837401,33,0.900001755371941
"CTNND2","209617_s_at","CTNND2",0.821208205790863,-0.227736114960031,-0.018630420981617,2.29646919609091,0.0848074573066532,33,0.900001755371941
"COX4I2","232761_at","COX4I2",0.821229448439253,0.227708571025996,0.0112001646874997,2.58693209312121,0.0509903874708598,33,0.900001755371941
"E2F8","219990_at","E2F8",0.821270455057623,-0.227655400964332,-0.0189402702205874,2.42226583984848,0.0862484887620595,33,0.900001755371941
"SNHG11","226149_at","SNHG11",0.821423037569523,0.227457565011822,0.0179914022352943,2.92199393912121,0.0819988778396037,33,0.900077489034566
"LRRC37A2|LRRC37A|LRRC37A3|LRRC37A4P","1566984_at","LRRC37A2|LRRC37A|LRRC37A3|LRRC37A4P",0.821425757289865,-0.22745403875058,-0.00634266943382356,2.19975837560606,0.0289082436352839,33,0.900077489034566
"PFN2","204992_s_at","PFN2",0.821484804837978,-0.227377481198545,-0.0167380224375004,3.74170560381818,0.0763132546413236,33,0.900094966110969
"ALKBH7","227878_s_at","ALKBH7",0.821789585285096,-0.226982342698003,-0.0120904475147054,3.32126890039394,0.0552196415904391,33,0.900381674991042
"ZMYM1","220206_at","ZMYM1",0.821833992161964,0.226924773585646,0.0156705183125001,2.65476919793939,0.0715887421862414,33,0.900383094282254
"RASGRF2","228109_at","RASGRF2",0.821913045383577,-0.22682229083548,-0.0152500968419114,2.45431776681818,0.0696995783229773,33,0.900383623396239
"WBP1|INO80B-WBP1","223072_s_at","WBP1|INO80B-WBP1",0.821920698111051,-0.226812370148306,-0.0103408335919122,3.3457257339697,0.0472641763356965,33,0.900383623396239
"LGALS3","208949_s_at","LGALS3",0.822018814378649,0.226685178209396,0.0251505756985302,3.90139630130303,0.115018602691325,33,0.900397052223897
"DYNC1I1","205348_s_at","DYNC1I1",0.822019180979317,-0.226684702977741,-0.0308946130772059,2.88592525857576,0.14128752832703,33,0.900397052223897
"MAGI2-AS3","235267_at","MAGI2-AS3",0.822100529110808,-0.226579251096174,-0.0137947057757359,2.32112341260606,0.0631154359616162,33,0.900438931743194
"TPO","210342_s_at","TPO",0.822179617405838,0.226476731131368,0.0104752728124993,2.11154190884848,0.0479496052115123,33,0.900478331822378
"FAM83D","225687_at","FAM83D",0.822227790047994,0.226414287469381,0.028583289338235,2.93725918406061,0.130873482269141,33,0.900483869698603
"RBM14|RBM14-RBM4","1555639_a_at","RBM14|RBM14-RBM4",0.822292679417201,0.226330176227612,0.0119585591066174,2.4660762130303,0.0547746579611218,33,0.900507713786809
"RLBP1","206154_at","RLBP1",0.822412601467013,-0.226174734563444,-0.00777472268014678,2.21509894139394,0.0356356019399713,33,0.900551997936675
"NRBF2","223650_s_at","NRBF2",0.822419356315356,0.226165979169186,0.0159459310147061,2.81940952827273,0.0730913334842819,33,0.900551997936675
"CIBAR1|CIBAR1P2","235391_at","CIBAR1|CIBAR1P2",0.822538478319785,-0.226011580389363,-0.0153364313823525,3.20848013463636,0.0703455946505389,33,0.900590379340145
"LNCAROD","1557779_at","LNCAROD",0.822540650510571,0.226008764977688,0.00697088014705871,2.0918173989697,0.0319746364424212,33,0.900590379340145
"LAMP3","205569_at","LAMP3",0.822634618910564,0.225886972774077,0.0217997807169126,2.56319361187879,0.100047034744737,33,0.900646048225369
"YES1","202933_s_at","YES1",0.822848169782902,-0.225610202834593,-0.0112689098308829,3.44807327115151,0.0517805249915445,33,0.900815514762052
"LOC102723831","1569849_at","LOC102723831",0.822879124588541,-0.225570085719906,-0.00583707736397043,2.17975981993939,0.026826080674388,33,0.900815514762052
"FHOD1","218530_at","FHOD1",0.822918803262877,0.225518663105336,0.0167574981397061,3.19804174218182,0.0770317870249894,33,0.900815514762052
"TNXB","217413_s_at","TNXB",0.823141575196903,0.225229967372958,0.00659956686397001,2.32731027618182,0.0303761368592868,33,0.900956359289487
"TRMT5","227653_at","TRMT5",0.823149396509467,0.225219831888684,0.0142447202169116,2.88060364951515,0.0655677944277387,33,0.900956359289487
"SDAD1","218607_s_at","SDAD1",0.823176885226813,-0.225184209992142,-0.0114924579889717,3.24541429466667,0.0529076256434965,33,0.900956359289487
"DHFR2|DHFR","202533_s_at","DHFR2|DHFR",0.823345563325345,0.224965630965455,0.0191527468602941,2.53834301293939,0.0882588320700107,33,0.901065090340876
"SPTB","214145_s_at","SPTB",0.823362517791012,-0.224943661382243,-0.00826417846691241,2.15797784887879,0.0380863372694205,33,0.901065090340876
"ZNF33A","232873_at","ZNF33A",0.823411134816725,-0.224880664097432,-0.0103470894522051,2.39830579987879,0.0476990105157521,33,0.90107107941563
"TMBIM1","217730_at","TMBIM1",0.823499009874456,0.224766799112371,0.0267568771691176,3.11028904093939,0.123408918267889,33,0.901120026261554
"CDPF1","227590_at","CDPF1",0.823974446964083,0.224150798640641,0.0142987893860291,2.72683705645455,0.0661305691025435,33,0.901550255459307
"ZNF687-AS1","236080_at","ZNF687-AS1",0.823978514541884,0.224145528857446,0.0105610674044119,2.358960012,0.0488451014217316,33,0.901550255459307
"C18orf32|RPL17-C18orf32","224957_at","C18orf32|RPL17-C18orf32",0.824087792578382,-0.22400395521084,-0.00949714558088122,3.58427158793939,0.0439522072656058,33,0.901615363750974
"MTNR1A","221369_at","MTNR1A",0.824124361695288,0.223956579628508,0.00819596809558787,2.03945919875758,0.0379384614401812,33,0.901615363750974
"ZNF300P1","244289_at","ZNF300P1",0.824169947434269,-0.223897523663787,-0.0161153894742658,2.36505474175758,0.0746164868052758,33,0.901618005980027
"SFRP5","207468_s_at","SFRP5",0.824262289840038,-0.223777897265747,-0.0141194966764697,2.00986135539394,0.0654101745850928,33,0.901671795689775
"AGAP2-AS1","1555907_at","AGAP2-AS1",0.824398767708819,0.223601100925419,0.0265530705845594,2.79100097760606,0.123107381479145,33,0.901773857623143
"UQCRBP1|UQCRB","205849_s_at","UQCRBP1|UQCRB",0.824480616582889,-0.223495075595226,-0.00857423580146843,4.12544297606061,0.0397713878178528,33,0.901816155720835
"LINC01049","1563063_at","LINC01049",0.824637417312664,-0.223291966399317,-0.00930328204411746,2.37562221090909,0.0431923039493812,33,0.901898693742249
"KRT20","213953_at","KRT20",0.82464244461106,0.22328545452932,0.00690759878676417,2.14801109660606,0.0320708117990682,33,0.901898693742249
"FBXO34","218539_at","FBXO34",0.824819454301374,0.223056179712789,0.0107689163382365,3.28779007881818,0.0500496476879137,33,0.902000376696014
"CD151","204306_s_at","CD151",0.824822225519841,0.223052590340704,0.0179842756249995,3.39190659621212,0.0835851180599722,33,0.902000376696014
"ZNF572","1553229_at","ZNF572",0.824864984176068,-0.222997208315977,-0.00861528859926519,2.61744002921212,0.0400510296418964,33,0.902000376696014
"AVPR1B","208260_at","AVPR1B",0.824944085219116,0.222894756623601,0.00707797411029487,2.58843865621212,0.0329194369852394,33,0.902039645015772
"LRRC74B","1569213_at","LRRC74B",0.825011215974366,-0.22280781073748,-0.00651942122058902,2.0467662460303,0.0303334572562874,33,0.902065820932131
"RNF139-DT","227745_at","RNF139-DT",0.825155968641945,0.22262033700021,0.011304000514706,2.61056973524242,0.0526393616761882,33,0.902130451281163
"CPN1","206256_at","CPN1",0.825187370916545,-0.222579667987379,-0.00766818942647074,2.32650387384848,0.035714997484159,33,0.902130451281163
"OR5H1|OR5H14|OR5H15","1567247_at","OR5H1|OR5H14|OR5H15",0.825199911001931,-0.222563427457667,-0.00532575197426466,2.03986801536364,0.0248067812901738,33,0.902130451281163
"IL2","207849_at","IL2",0.825260028108495,-0.222485571277347,-0.00691074129779423,2.03435271321212,0.0322007558336975,33,0.902144499133017
"PVRIG","219812_at","PVRIG",0.825351583539336,0.222367002762152,0.0094243978750006,2.3945958459697,0.0439366106682415,33,0.902144499133017
"LOC100506016","1556289_at","LOC100506016",0.825410391644244,-0.22229084524257,-0.00679296884558811,2.01198272418182,0.0316797194603928,33,0.902144499133017
"HTR3B","221084_at","HTR3B",0.825419268435204,-0.222279349758864,-0.00839334036764772,2.16691263724242,0.0391452434928218,33,0.902144499133017
