"","PROBEID","ID","p.value","statistic","logFC","avgExpr","logFCSE","sampleSize","pFDR"
"NUTM1","16799111","NUTM1",0.943051760369598,-0.0719979870177707,-0.0077569629891312,2.97769544283871,0.111970829402895,31,0.983193629143638
"LINC01539","16855441","LINC01539",0.943060209333004,0.0719872861931631,0.00734365623369504,2.42486452148387,0.106020553499186,31,0.983193629143638
"SFN","16661314","SFN",0.943188780988779,0.0718244480061621,0.00922025753260858,4.08032481551613,0.13341488453705,31,0.983229247182048
"NOX5|SPESP1","16802429","NOX5|SPESP1",0.943197926951166,-0.0718128645642367,-0.0184223758260877,3.59961230632258,0.266610296099583,31,0.983229247182048
"PHC3","16961420","PHC3",0.943207111872123,0.0718012317909387,0.0125324643532583,6.89077432287097,0.181400346890876,31,0.983229247182048
"BDNF-AS","16723084","BDNF-AS",0.943353207694113,-0.0716162016504627,-0.00908442503260876,3.02015560303226,0.131831651321042,31,0.983321157001305
"LGALS1","16929855","LGALS1",0.943434734374442,-0.0715129493309427,-0.0182101001956561,8.258831303,0.264643466075218,31,0.983321157001305
"EIF2S2","16918485","EIF2S2",0.943438364221781,-0.0715083522019431,-0.0117981781902206,9.61958025441936,0.17147140670291,31,0.983321157001305
"CALM2","16897313","CALM2",0.943463935514473,-0.0714759667157389,-0.00898715437500286,4.77884990835484,0.130675958388807,31,0.983321157001305
"MIR3151","17071620","MIR3151",0.943528459250057,0.0713942491510566,0.0118033329891265,5.77336852167742,0.171820492269244,31,0.983321157001305
"LOC101929473","16733352","LOC101929473",0.943569128618647,0.0713427427491192,0.00598604239673861,3.0714567446129,0.0872014119299998,31,0.983321157001305
"AIRE","16923555","AIRE",0.943578089425763,0.0713313942113431,0.00493938645652126,3.93550361441935,0.0719657447405302,31,0.983321157001305
"OR51A4","16734818","OR51A4",0.943624338986084,0.0712728209682916,0.00995021661412965,2.19197506109677,0.145091548909667,31,0.983321157001305
"DUSP16","16761631","DUSP16",0.943633527365417,-0.0712611842784842,-0.0134474153097823,8.87537344470968,0.196118838443789,31,0.983321157001305
"LINC02556","16927955","LINC02556",0.943706572937275,-0.0711686755367726,-0.00857101609239441,3.81766956809677,0.125163286157562,31,0.983345808110101
"LINC01347|LOC729218|GTF2IP20|LOC100288069|GTF2IP12","17120378","LINC01347|LOC729218|GTF2IP20|LOC100288069|GTF2IP12",0.943732351385286,0.0711360285087015,0.00942548626630391,6.23597123016129,0.137704356470713,31,0.983345808110101
"NAPA-AS1","16863629","NAPA-AS1",0.943782234694354,-0.0710728541830563,-0.00812676159782644,4.61118656054839,0.118835799781568,31,0.983358623254473
"NAE1","16827170","NAE1",0.943863888923367,-0.0709694444560381,-0.014635707250001,7.33913193729032,0.214326483486938,31,0.983404539255774
"LNCPRESS2","16978010","LNCPRESS2",0.943951227238869,0.0708588370722713,0.00714444885869514,1.96362685312903,0.104787201362612,31,0.983441000444561
"KRT36","16844724","KRT36",0.944035794193431,-0.0707517402596918,-0.00568853164130534,4.39955928122581,0.0835596441212935,31,0.983441000444561
"ELMO3","16820053","ELMO3",0.944078770378403,-0.0706973149191145,-0.00976911039130623,4.05688472364516,0.143610312635047,31,0.983441000444561
"SLC22A9","16726047","SLC22A9",0.944121097613919,0.0706437116237186,0.00747159104347705,3.75798222148387,0.10991908737161,31,0.983441000444561
"LINC02360","16974358","LINC02360",0.944145101926224,-0.0706133126077974,-0.0115155913043483,2.66156227580645,0.169485749257811,31,0.983441000444561
"SGCD","16991472","SGCD",0.944146244864313,-0.0706118651948313,-0.035709161309784,4.648459659,0.525575965559146,31,0.983441000444561
"KRCC1","16900022","KRCC1",0.944239522713289,-0.0704937389533482,-0.0200973292934794,6.99871957948387,0.29629295997302,31,0.983441000444561
"ZNF843","16826016","ZNF843",0.944248964294495,0.0704817822751183,0.00761954570652135,3.76532144041935,0.112353273666336,31,0.983441000444561
"CHRM1","16739648","CHRM1",0.944263851502905,0.0704629293565712,0.0061187159021725,3.74400475080645,0.0902470729272186,31,0.983441000444561
"ZNF234","16862936","ZNF234",0.944362802524266,-0.0703376200487593,-0.01291365953261,5.89453904648387,0.190807390793021,31,0.983441000444561
"MIR2467","16910076","MIR2467",0.944455921592755,-0.0702196972326791,-0.00699984576086976,5.33471345345161,0.103600785470275,31,0.983441000444561
