"","PROBEID","ID","p.value","statistic","logFC","avgExpr","logFCSE","sampleSize","pFDR"
"ZNF385C","17121772","ZNF385C",0.035071029267628,2.21883786326776,0.256178011194444,3.4145603925,0.120853477227905,26,0.239456787515193
"ZNF628","16865688","ZNF628",0.0350961811205971,2.21850595710189,0.263927859166665,4.63831779538462,0.124528141015196,26,0.239566001262536
"DLG1-AS1","16950064","DLG1-AS1",0.035118177134221,2.21821587134169,0.22364312661111,3.41715135461538,0.105534538656242,26,0.239602822483176
"HDAC11","16937834","HDAC11",0.0351238920219802,-2.21814052959369,-0.207187078430557,3.71777695726923,0.0977724455599677,26,0.239602822483176
"RNF20","17087647","RNF20",0.0351335823746615,2.2180128028776,0.276342762166665,6.85708605103846,0.130414810501801,26,0.239602822483176
"ATP6V1B1-AS1|TEX261","16898872","ATP6V1B1-AS1|TEX261",0.0351382063089721,-2.21795186685737,-0.314347584444448,6.14585022926923,0.148354553049868,26,0.239602822483176
"TUBA4A","16908711","TUBA4A",0.0351572212282157,-2.21770135672585,-0.320371106097225,4.90408437676923,0.151214398957761,26,0.239670019858008
"ZNF680","17058121","ZNF680",0.0352365518915813,2.21665753839795,0.61298926970833,4.88644798215385,0.28946571967421,26,0.240148253110532
"LINC01479","16753761","LINC01479",0.0352496607036376,2.216485258951,0.438141239624999,2.35802175061538,0.206915085324207,26,0.24016519236739
"RBP5","16760736","RBP5",0.0352573958065718,-2.21638362927842,-1.07618508119445,6.66362529780769,0.508258795204327,26,0.24016519236739
"SNORD13H","16827677","SNORD13H",0.0352697403482221,2.21622147889622,0.732265676138887,5.58184691384615,0.345858447122432,26,0.240186748170454
"GPN3","16770085","GPN3",0.0352808395151509,-2.21607573064916,-0.296990186472224,4.96831183738462,0.140281490145005,26,0.240199813966799
"CELA3B","16660468","CELA3B",0.0352979846724288,2.21585067090819,0.325024462999997,3.87481373957692,0.153538901516668,26,0.240203251600567
"MCM6","16903090","MCM6",0.0352997057943809,2.21582808365619,0.701478793819445,6.12798896242308,0.33137623039168,26,0.240203251600567
"BMX","17101698","BMX",0.0353172162932781,-2.21559833990634,-0.805664292000001,2.85713316176923,0.380632575570644,26,0.240259918642051
"HNRNPF","16713470","HNRNPF",0.0353713479580246,2.21488876232799,0.355153683291665,6.53397228773077,0.167844561001602,26,0.240538219183881
"PIAS1","16802389","PIAS1",0.0353765122848026,2.21482111758039,0.368136850291664,7.85877658634615,0.173985680303835,26,0.240538219183881
"BPI","16913507","BPI",0.0353899112577743,2.21464565309117,0.238254476666666,2.88833910107692,0.112610708356986,26,0.240566806481789
"ACSM5","16816563","ACSM5",0.0354280010306662,-2.21414718015324,-0.238688386222224,4.63977048034615,0.112841193537653,26,0.240763173757493
"TMEM170B","17004859","TMEM170B",0.0354411609952914,-2.21397507064167,-0.567998324611114,4.87762150234615,0.268545078317416,26,0.240764379346438
"RGPD2|RGPD1|RGPD3","16882507","RGPD2|RGPD1|RGPD3",0.0354465826801131,2.21390418115165,0.308652981291666,7.17436227292308,0.145933340825315,26,0.240764379346438
"SLC2A4","16830343","SLC2A4",0.0354833996470233,2.21342305097917,0.410553124361111,3.77157789265385,0.194154652592932,26,0.240951899393906
"LINC00184","16678922","LINC00184",0.0355554185560291,2.21248319472369,0.227749200763887,3.35327595726923,0.107750613119052,26,0.241378300752451
"MYH9","16934491","MYH9",0.0355665800412676,2.21233768935799,0.451434067374999,7.42935283546154,0.213592392778471,26,0.241391439740525
"RASA4B|RASA4|RASA4CP","17061106","RASA4B|RASA4|RASA4CP",0.0356404959951759,2.21137512954236,0.577561133638887,5.16050284815385,0.273387345591359,26,0.241830377909176
"IBTK","17021122","IBTK",0.0356581126535979,2.21114598447856,0.384019632722221,7.67708330226923,0.181793721616837,26,0.241887181609732
"ORC3","17010876","ORC3",0.0356705008522936,2.21098490857522,0.407079764569443,6.73723613423077,0.192724357063944,26,0.241908497744792
"PDE4B","16665757","PDE4B",0.0356933250409465,-2.21068827196616,-0.35564185813889,3.18979554984615,0.16839462786508,26,0.242000558790185
"ITGB1","16713144","ITGB1",0.0357072909622318,2.21050684684717,0.291938468819443,6.20873642173077,0.13824273920517,26,0.24203252868804
"ETF1","17000465","ETF1",0.0357179593395065,-2.21036830171061,-0.300615660902782,8.17548294334615,0.142360605700123,26,0.242042136275278
"TMEM192","16981157","TMEM192",0.0357411188465657,-2.21006766842135,-0.459949271597224,6.43052739792308,0.217844817849134,26,0.242042183117579
"FKBP8","16870432","FKBP8",0.035743889526247,-2.21003171400983,-0.38313234566667,6.59626299907692,0.181465128986004,26,0.242042183117579
"LINC00693","16938515","LINC00693",0.0357457191395172,2.21000797295554,0.34399574197222,5.24858941996154,0.162930389397959,26,0.242042183117579
"ADAM12","16719417","ADAM12",0.0357687166658814,2.20970965042508,0.523463354611109,4.18119655296154,0.247967030225035,26,0.24213524006368
"ZNF460","16865992","ZNF460",0.0358066038456242,2.20921855662758,0.457177285222218,6.83585210569231,0.216615151615087,26,0.242329017852279
"WSB1","16832319","WSB1",0.0358559455096595,-2.2085796906922,-0.451245483888892,7.69746008661538,0.213866451356127,26,0.242554799928729
"LINC01386","16997150","LINC01386",0.0358611073186979,2.2085129023687,0.273542531958333,2.74478091757692,0.129648587870279,26,0.242554799928729
"SLC25A38","16939390","SLC25A38",0.0358677771336283,-2.20842661486765,-0.438089382402787,8.19760662773077,0.207645548126299,26,0.242554799928729
"MIR30A","17020727","MIR30A",0.0359266382795391,2.2076657529262,0.335035837236111,2.77144570580769,0.158854972057539,26,0.242890068203065
"VAV2","17099617","VAV2",0.0359485062925145,2.20738336442046,0.687979329638885,5.91192171619231,0.326242468029633,26,0.242967026494219
"DHX30","16940403","DHX30",0.0359565940447032,2.2072789639129,0.262700937236112,5.169649201,0.124579696056124,26,0.242967026494219
"MIR3924","16714534","MIR3924",0.035974686020861,-2.20704550069213,-0.65703123176389,1.78949893846154,0.31161445585252,26,0.243002556621989
"SLC25A13","17059974","SLC25A13",0.0359804274710894,-2.20697143372699,-0.376405185166668,7.07262795411538,0.17852611520045,26,0.243002556621989
"H2AC15","17016496","H2AC15",0.0360118485937713,2.20656627722577,0.607500887194443,5.87077921046154,0.288185953496848,26,0.243152001705144
"MLLT1","16867635","MLLT1",0.0360268475628645,2.20637298672146,0.305820949444444,6.95505220723077,0.14508789162072,26,0.243190515901648
"COPRS","16843179","COPRS",0.0360366072675373,-2.2062472530921,-0.33211926680556,6.15216951342308,0.157573346148921,26,0.243193652965656
"CERCAM","17089640","CERCAM",0.0360607959730021,2.20593576367023,0.240895358874999,4.60410884188462,0.114308477481151,26,0.243284852180662
"HSPA13","16924207","HSPA13",0.0360687181474082,2.20583378695933,0.422131484513888,7.12634810073077,0.200317010194685,26,0.243284852180662
"TIMM17B","17110639","TIMM17B",0.0361440134010948,-2.20486556791321,-0.384393651611113,4.84154202088462,0.182489112984186,26,0.243546481663572
"FITM2","16919418","FITM2",0.0361460932541512,-2.20483884892866,-0.461892362180557,7.26263043023077,0.219283925668308,26,0.243546481663572
"RNFT2","16757636","RNFT2",0.0361543505839994,-2.20473278418563,-0.596582889930558,5.41764649542308,0.283242032795792,26,0.243546481663572
"CCT2","16753964","CCT2",0.0361696333589619,2.20453653566262,0.514900359180551,8.86899173669231,0.244483054629991,26,0.243546481663572
"C16orf95","16829014","C16orf95",0.0361702731171929,-2.20452832205376,-0.334506152152779,5.78702483388462,0.158829546555598,26,0.243546481663572
"OR11H4","16781475","OR11H4",0.0361774508118482,2.20443617936503,0.204942063416666,1.66413162876923,0.0973142508093467,26,0.243546481663572
"EIF4A1|SENP3|SENP3-EIF4A1","16830543","EIF4A1|SENP3|SENP3-EIF4A1",0.0361779823999472,2.20442935582876,0.31190824545833,6.328217898,0.148106302221692,26,0.243546481663572
"MIR3940|KHSRP","16867680","MIR3940|KHSRP",0.0361840069552163,2.20435203013305,0.190546371388885,5.85309272484615,0.0904820851576589,26,0.243546481663572
"DSC3","16854466","DSC3",0.0362016851393494,-2.20412519594985,-0.192589075819445,2.62071032076923,0.091461487236029,26,0.243546481663572
"PGAP3","16844189","PGAP3",0.036204637743104,-2.20408731990403,-0.454877161736113,5.772229669,0.216027085040081,26,0.243546481663572
"LTN1","16924668","LTN1",0.0362098996205204,2.20401982735116,0.466231153611109,6.08733666496154,0.221426023977664,26,0.243546481663572
"HYI","16686158","HYI",0.0362667877733544,2.20329070273548,0.259678512111108,5.90811943903846,0.123369294542112,26,0.243866418736069
"AQP12A|AQP12B","16910209","AQP12A|AQP12B",0.0363456529717281,2.20228160297921,0.18426871022222,4.54276189596154,0.0875833624278753,26,0.244333932259068
"CYLD","16818842","CYLD",0.036361437855294,-2.20207986813838,-0.508910869013891,7.69005638819231,0.24190872302513,26,0.244377256626229
"HSD17B1","16834341","HSD17B1",0.0363926005194251,2.20168183255776,0.299540408680554,5.48284674903846,0.1424110630392,26,0.244482463903488
"MIR1231","16675842","MIR1231",0.0363957803433759,2.20164123443324,0.243214077194442,5.13802082873077,0.115633860968846,26,0.244482463903488
"EIF4ENIF1","16934075","EIF4ENIF1",0.0364213157796993,2.20131532864076,0.399110065041663,5.72904232626923,0.189781245102429,26,0.244591197654018
"NACAD","17057424","NACAD",0.0364637326794128,2.20077442076961,0.249034556916665,4.88443587634615,0.118447788053763,26,0.244769142143964
"TET3","16881634","TET3",0.0364665233174274,2.20073885390514,0.241701729569444,3.667292718,0.114961948550396,26,0.244769142143964
"ANGEL1","16795021","ANGEL1",0.0365069128301369,2.20022436089913,0.441631829305554,5.25715567315385,0.210104941384072,26,0.244977396072763
"RHOXF1-AS1","17106624","RHOXF1-AS1",0.0365212807831931,-2.20004146133051,-0.355380894597223,4.17188447365385,0.169085388570097,26,0.245010971900375
"LINC01880","16910555","LINC01880",0.0365558051090826,2.19960224189678,0.182117613999999,2.98710396442308,0.0866663820945598,26,0.245127471079576
"WASF1","17022529","WASF1",0.036570093868481,2.19942056906639,0.649561231194444,5.48964921926923,0.309139630235176,26,0.245127471079576
"TNFRSF1A","16760329","TNFRSF1A",0.0365724101267433,-2.19939112527447,-0.332598268861112,7.22096451173077,0.158292517136438,26,0.245127471079576
"ABTB3","16756447","ABTB3",0.0365761216593282,-2.19934394854349,-0.611156405152778,3.53267998511538,0.290872111893918,26,0.245127471079576
"TROAP","16750761","TROAP",0.0365858254737394,2.19922062516513,0.439555965152774,4.642476966,0.209212797849578,26,0.24512971515875
"ANKRD44-IT1","16906915","ANKRD44-IT1",0.0367918203692011,2.19660960359156,0.394926822013888,3.50733158634615,0.188194367642889,26,0.246446796758776
"SEPTIN14P23","17117391","SEPTIN14P23",0.0368356593033723,2.19605563448843,0.205903012041667,2.03818318276923,0.0981436556559039,26,0.246677294602875
"HJURP","16909700","HJURP",0.036880873307971,2.19548491002249,0.613297690486109,4.63348371357692,0.292404291219428,26,0.246916880560326
"MIR3160-2","16724356","MIR3160-2",0.0369469223209994,-2.19465232044748,-0.321999711791669,4.02841076626923,0.153579278686228,26,0.247190927562897
"ARHGAP30","16695535","ARHGAP30",0.0369488742806972,-2.19462773512561,-0.236847072555557,4.52258006973077,0.112966591952619,26,0.247190927562897
"STAT6","16766420","STAT6",0.0369501497362211,-2.19461167113956,-0.437923264541669,7.02143797880769,0.208873431750218,26,0.247190927562897
"SNORA38B","16837226","SNORA38B",0.0369954138411499,2.19404190561728,0.674433170138886,5.39295328311538,0.321763570564631,26,0.247430472326137
"BCAP31","17121504","BCAP31",0.0370146151854544,-2.19380039646598,-0.441423491791673,9.45473582330769,0.210620772008544,26,0.247495627833435
"ABCG1","16923145","ABCG1",0.0370326032863057,2.19357424930842,0.820957816499998,5.66880246957692,0.391752135076512,26,0.247552639852555
"OSBPL9","16664624","OSBPL9",0.0370479686639668,-2.19338115332534,-0.279799054555557,6.05145525176923,0.133528817896018,26,0.247592095050837
"SLC6A12","16759751","SLC6A12",0.0370608675025815,-2.19321910980019,-0.221334141805557,3.99928754819231,0.105635345917191,26,0.247615050392631
"ABCE1","16971139","ABCE1",0.0370775609821263,2.1930094707971,0.450684154180555,6.72244265488462,0.215116959379941,26,0.247624095362867
"DCBLD2","16956714","DCBLD2",0.0370811498865507,2.19296441192506,0.596858213402778,7.04707749626923,0.284893446945498,26,0.247624095362867
"ZNF787","16875848","ZNF787",0.0371344664370082,2.19229548129096,0.326457517138887,6.09958291442308,0.155872841925414,26,0.24789330465376
"CLGN","16980051","CLGN",0.0371465305380463,-2.19214424006163,-1.44354162701389,5.28449248042308,0.689291708496951,26,0.24789330465376
"RPL13P5","16747566","RPL13P5",0.0371498871559163,-2.19210216777641,-0.35710203163889,5.30937071819231,0.170519636646374,26,0.24789330465376
"ASIC1","16750996","ASIC1",0.0371782796770379,2.19174642884123,0.177882013305556,2.88987393861538,0.084954149759705,26,0.247936462704152
"TRIB1","17072601","TRIB1",0.0371841098598778,2.19167341084414,0.414119375319444,4.72478676180769,0.197784648792227,26,0.247936462704152
"MYBPC1","16755834","MYBPC1",0.0371901031082912,-2.19159836131669,-0.289954611041667,2.89962234626923,0.138487929288797,26,0.247936462704152
"NT5DC2","16954827","NT5DC2",0.0371942599034474,2.19154631487547,0.325059321347221,5.4820076705,0.155258304875051,26,0.247936462704152
"PHAX","16988686","PHAX",0.0372241373110637,-2.19117237929196,-0.375934691458335,8.33017502707692,0.179588585072226,26,0.248072421957889
"NFIB","17092490","NFIB",0.0372430710117975,2.19093555107253,0.468674217152776,7.04450969315385,0.223915588511385,26,0.248115763230111
"IDS","17114829","IDS",0.037250781918861,-2.19083913181713,-0.743250555694446,6.55773415026923,0.355113859290885,26,0.248115763230111
"PTGR3","16855999","PTGR3",0.037259090113557,2.19073526398969,0.377195907208329,5.80235531430769,0.180227036564985,26,0.248115763230111
"PKD1P3-NPIPA1|PKD1P5-LOC105376752|PKD1P4-NPIPA8|PKD1","17121446","PKD1P3-NPIPA1|PKD1P5-LOC105376752|PKD1P4-NPIPA8|PKD1",0.0372867587967573,2.19038950420503,0.261850094013888,5.81782860130769,0.125133690593538,26,0.248236833882534
"ABCG5","16897037","ABCG5",0.0372972532818597,2.19025842090896,0.210774750305555,2.62230119526923,0.100731683866256,26,0.248243534690048
"ALOX12P2","17121568","ALOX12P2",0.0373181782825959,2.18999715224165,0.396632139666666,3.69509691819231,0.189577687679331,26,0.248317755457279
"EMILIN3","16919289","EMILIN3",0.0373430626138559,2.18968661885788,0.474802576791665,3.29412089938462,0.226972881871149,26,0.248317755457279
"HCG18|HCG17","17041601","HCG18|HCG17",0.0373510034293487,2.18958756397911,0.301582923680555,4.19411577419231,0.144174116406008,26,0.248317755457279
"HCG17|HCG18","17028741","HCG17|HCG18",0.0373510034293487,2.18958756397911,0.301582923680555,4.19411577419231,0.144174116406008,26,0.248317755457279
"MIR193BHG","17125920","MIR193BHG",0.0373558586408749,-2.18952700869168,-0.506675940277778,5.81239604846154,0.242227163986574,26,0.248317755457279
"HOMEZ","16790776","HOMEZ",0.0373710114669773,2.1893380647139,0.280791568305552,5.30152599657692,0.134249941050014,26,0.248355383292353
"LBX2","16899288","LBX2",0.0373845896116769,2.18916881426355,0.459696116083333,3.52122651796154,0.219803422675069,26,0.248382529862853
"ELL2","16998309","ELL2",0.0374007742747444,-2.18896714592174,-0.609033835500005,6.75143943269231,0.291235992742814,26,0.248426975913788
"GIMAP1-GIMAP5|GIMAP5|GIMAP1","17053401","GIMAP1-GIMAP5|GIMAP5|GIMAP1",0.0374141070168569,-2.18880107272367,-0.347529218291667,5.0547647345,0.166198806104966,26,0.248452460910925
"PAK4","16861930","PAK4",0.0374810456046857,2.18796808565762,0.366142186874997,5.34487138592308,0.1751667439564,26,0.248805549252597
"ATE1","16719066","ATE1",0.0374959865610317,2.18778234214348,0.357435047708332,6.01948297434615,0.171015663863727,26,0.248805549252597
"LINC01920","16903510","LINC01920",0.0374966791837091,-2.18777373318501,-0.577850618111112,2.36603004942308,0.276475115044441,26,0.248805549252597
"PHIP","17021004","PHIP",0.0375166004583021,2.18752618269054,0.429499765527774,7.34608922873077,0.20551926606159,26,0.248805549252597
"PLOD3","17060857","PLOD3",0.0375263534912746,-2.1874050302845,-0.531624118777782,7.27675880084615,0.254400721350795,26,0.248805549252597
"ZSCAN18","16876090","ZSCAN18",0.0375276905592031,-2.18738842340005,-0.302438885652778,5.08853684861538,0.14472867595474,26,0.248805549252597
"MIR4472-1","17073166","MIR4472-1",0.0375338443242623,-2.18731199818572,-0.324391914,2.74084888488462,0.155239470960383,26,0.248805549252597
"PTAFR","16684144","PTAFR",0.0375807303423462,-2.18673007782232,-0.32109306341667,4.7151487575,0.153701679865822,26,0.249053249411638
"GOLGA2P10|UBE2Q2P2|GOLGA2P7|LOC727751|LOC102724135|LOC101929479","16812517","GOLGA2P10|UBE2Q2P2|GOLGA2P7|LOC727751|LOC102724135|LOC101929479",0.0376113073034616,-2.18635092668737,-0.236781582888892,5.56810228473077,0.113362892262059,26,0.2491927688751
"OAZ3","16670959","OAZ3",0.0376788380332795,-2.18551453275065,-0.484178899791668,4.56722701015385,0.231896946239313,26,0.249555692956563
"FOLR2","16728642","FOLR2",0.037685160635659,-2.18543629385153,-0.717326670930559,5.58159920580769,0.343575111843229,26,0.249555692956563
"ISX","16929497","ISX",0.0376964752039248,2.1852963114086,0.274985059430555,3.22264299596154,0.131716940565409,26,0.249567453753919
"ESCO1","16854185","ESCO1",0.0377201967402393,2.18500295394603,0.395525225944441,6.32508017057692,0.18948072071386,26,0.249661327475745
"WASHC3","16769207","WASHC3",0.0377414472567125,-2.18474029555675,-0.36418822680556,6.21734086511538,0.174489361042572,26,0.249725018711745
"LINC01992","17121756","LINC01992",0.0377514216618341,2.18461705677047,0.255808849625,2.30003272326923,0.122569697314947,26,0.249725018711745
"SLC22A4","16989001","SLC22A4",0.0377584533719486,-2.18453019403378,-0.324120306027777,4.02152666434615,0.155307009612911,26,0.249725018711745
"RORA-AS2","16801659","RORA-AS2",0.0377934425026219,2.18409818908098,0.313437297555554,3.18902141084615,0.150217795588799,26,0.249892323525228
"C12orf56","16767020","C12orf56",0.0378028518771155,-2.18398207439317,-0.229679922347223,2.10339295288462,0.110082132044827,26,0.249892323525228
"ECHDC3","16702431","ECHDC3",0.0378863799698802,-2.18295244739358,-0.363207655694446,3.44253317069231,0.174162073982187,26,0.25038121887647
"RPSA|SNORA6","16939402","RPSA|SNORA6",0.037914008022543,2.18261233287897,0.28965091859722,5.29464072684615,0.138912451071355,26,0.250398267040721
"PER2","16909958","PER2",0.0379143660644465,2.18260792667322,0.47805264645833,4.84797099815385,0.229267696592728,26,0.250398267040721
"NFIL3","17095703","NFIL3",0.0379182193301971,2.18256050922041,0.728395397083329,6.41113502180769,0.34933634246805,26,0.250398267040721
"TNFSF9","16857459","TNFSF9",0.0379272409525446,-2.18244950801421,-0.234506470611114,4.3875694835,0.112474350688025,26,0.250398267040721
"NALF2","17104382","NALF2",0.0379615472291209,-2.18202762314439,-0.570508883680558,4.43076710107692,0.273681244683643,26,0.250561534233784
"CDV3","16945854","CDV3",0.0380010032440858,-2.18154283192101,-0.243838796888893,8.32763886676923,0.116998941235483,26,0.25075870085202
"H3C10","17005862","H3C10",0.0380397185847973,2.18106758036892,0.889772020291665,3.38023833407692,0.42702420372162,26,0.250881391304622
"CERT1","16997316","CERT1",0.0380427608604988,2.18103025321067,0.509968731513886,7.83242620946154,0.244751142461494,26,0.250881391304622
"COQ3","17021911","COQ3",0.0380483626623123,-2.18096152899346,-0.497847362000002,5.41488968880769,0.238941218671377,26,0.250881391304622
"PCYOX1L","16990931","PCYOX1L",0.038079624413586,-2.1805781692258,-0.423995192236113,5.53506205046154,0.203531738077798,26,0.250991150702857
"TPO","16876549","TPO",0.0381113944974463,2.18018886519535,0.351731666805554,3.13356624769231,0.168873001293484,26,0.250991150702857
"STX5","16739588","STX5",0.0381143368448965,2.18015282502115,0.311244783333331,5.96475089130769,0.149436955906477,26,0.250991150702857
"GSE1","16821585","GSE1",0.0381272036576846,-2.17999525156566,-0.439940064638891,6.12414436565385,0.211242274859378,26,0.250991150702857
"EHD4","16807763","EHD4",0.0381316395847853,-2.179940938039,-0.56210866015278,6.09907587746154,0.269909653801018,26,0.250991150702857
"ERI2","16824690","ERI2",0.0381481122698711,-2.1797392959798,-0.593244099916669,6.13047202303846,0.284886416954111,26,0.250991150702857
"USP27X","17103715","USP27X",0.0381482419846693,-2.17973770845177,-0.549447595291667,5.27967338061538,0.263854745039007,26,0.250991150702857
"ANKRD62","16851042","ANKRD62",0.0381570972427269,-2.17962934391214,-0.184295114194445,1.77792600746154,0.0885062713494458,26,0.250991150702857
"GLIS2","16815498","GLIS2",0.0381614394645833,-2.1795762150453,-0.54370057055556,6.62937789130769,0.261114264615344,26,0.250991150702857
"RNVU1-2A","16706894","RNVU1-2A",0.0381724818368254,2.17944113153169,0.367577092166666,2.90443752057692,0.176541236487232,26,0.250991150702857
"SLC35A4","16990083","SLC35A4",0.0381780775237039,-2.17937269178355,-0.385335235291669,7.63702196938462,0.185075992623074,26,0.250991150702857
"IL15RA","16711484","IL15RA",0.0381801245909406,-2.17934765675548,-0.281568995208335,4.65020312342308,0.135238761303189,26,0.250991150702857
"MIR2861","17119724","MIR2861",0.0382045825661661,-2.17904863609888,-0.333051352472223,2.5611254075,0.159987903331787,26,0.251088846586579
"ZNF578","16864873","ZNF578",0.0382409859674019,-2.17860388996608,-0.532386294666669,3.66271331707692,0.255794652522416,26,0.251264754028782
"LINC02328","16787151","LINC02328",0.0382505547812505,2.17848704932289,0.482615483999999,2.9910097035,0.231893800407125,26,0.251264754028782
"GAS7","16841137","GAS7",0.0382960220663298,-2.1779322262311,-0.276122977194447,3.63005498338462,0.132709207398788,26,0.251477153222986
"ST6GALNAC2","16849274","ST6GALNAC2",0.0383021118939611,-2.17785795886762,-0.978769284180558,5.69589676230769,0.470428526811085,26,0.251477153222986
"ANAPC13","16959465","ANAPC13",0.0383200848627879,-2.17763883463756,-0.263653262000003,6.61258418588462,0.126733131206885,26,0.251532037217758
"ATP6AP1","17108354","ATP6AP1",0.0383922793336334,-2.17675957686608,-0.416981954125001,9.21174441326923,0.200516292263648,26,0.251852790373202
"SNORD138","17119424","SNORD138",0.0383955143864691,-2.17672021184429,-1.00197832025,3.29414632188462,0.481835266825846,26,0.251852790373202
"ZSCAN9","17005922","ZSCAN9",0.0383978283442403,2.17669205678907,0.29367587684722,4.82690187453846,0.141225834868779,26,0.251852790373202
"NCL","16909491","NCL",0.0384297163204287,2.17630421518794,0.20451425270833,6.02174522403846,0.0983664154131547,26,0.251998771380375
"CD27","16747261","CD27",0.038448658929408,-2.17607395998773,-0.262449118111111,4.27177119530769,0.126245043081524,26,0.252059812635688
"FAM217A","17015225","FAM217A",0.0384895372665783,2.17557741366164,0.182223545902776,2.39508426257692,0.0876744037459113,26,0.25226459244558
"PCDH1","17001005","PCDH1",0.0385479688486183,-2.17486847028801,-0.68663820726389,5.36658760784615,0.330474411208715,26,0.252567278738583
"CD9","16747184","CD9",0.0385554270636686,-2.17477805006223,-0.781946817569447,6.27833934265385,0.376361459923918,26,0.252567278738583
"PLS1","16946485","PLS1",0.0385687591538324,-2.17461645656722,-0.759235153944446,4.84165169584615,0.365457187235174,26,0.252567278738583
"RNF169","16729025","RNF169",0.0385743328940292,2.17454891411212,0.315150447680551,6.01105901846154,0.151702108262947,26,0.252567278738583
"TUBB8","16711023","TUBB8",0.0385870822416541,2.17439445072771,0.297100135208332,2.95927537938462,0.14302349533612,26,0.252587545601861
"ECI2-DT","17004450","ECI2-DT",0.0386037758700534,2.17419227003749,0.301042497569444,3.73597609484615,0.144934818218218,26,0.252633614773406
"MLXIPL","17058524","MLXIPL",0.0386137133309557,-2.17407195221676,-0.766138229930558,5.65293462557692,0.368872339221094,26,0.252635457762221
"CD4","16747417","CD4",0.0386248152216246,-2.17393756891076,-0.351341997972223,5.37820033957692,0.169170981059735,26,0.252644916364647
"IK|MIR3655","16990119","IK|MIR3655",0.0386618484635067,-2.17348954892143,-0.272884337875002,8.57304221384615,0.131420744456675,26,0.252798350700699
"UBE2H","17062811","UBE2H",0.0386726025565492,-2.17335952040978,-0.369807078263891,7.36220818007692,0.178109266315037,26,0.252798350700699
"HMX3","16710261","HMX3",0.0386772587469384,2.17330323213978,0.495389344666665,5.2651970645,0.238599321482676,26,0.252798350700699
"RNU4ATAC","16885189","RNU4ATAC",0.0386965664138568,2.1730698883264,0.70283243348611,3.69746290826923,0.338548559116009,26,0.252838693048561
"ASCL3","16735524","ASCL3",0.0387027582043834,2.17299507923752,0.20464773911111,2.5758159355,0.098580513781709,26,0.252838693048561
"NPTX1","16849697","NPTX1",0.0387402640038561,2.17254216426729,1.36869644183333,6.90709131888462,0.659449879778988,26,0.252977945461879
"ZNF516","16856031","ZNF516",0.0387434118432102,2.17250416927827,0.334818342013887,4.51296752192308,0.161321217873066,26,0.252977945461879
"ZNF2","16882841","ZNF2",0.0387645022279352,2.17224967593444,0.274208323694441,4.81850332446154,0.132133750371243,26,0.253052504064794
"SLC26A6","16953597","SLC26A6",0.0387806865677619,2.17205446703712,0.376867307638887,4.79527143619231,0.181618725033929,26,0.253095007073814
"LOC646652","16983843","LOC646652",0.0388206934854055,2.1715722333325,0.661778147874998,4.5086687045,0.31899289620528,26,0.253232083779313
"CUL4B","17113744","CUL4B",0.0388296172938947,-2.17146472871088,-0.313324465583335,7.49050567496154,0.15103736392179,26,0.253232083779313
"LINC01410","17125270","LINC01410",0.0388361453896449,-2.1713860991407,-0.212210608291667,4.28336711088462,0.102299357506049,26,0.253232083779313
"SNORA32","17118850","SNORA32",0.0388404048389537,2.17133480134085,0.808209794444443,8.12869723980769,0.389619051881572,26,0.253232083779313
"CIBAR1-DT","17079139","CIBAR1-DT",0.0388731084011563,-2.17094111073421,-0.199470930930556,2.8570043235,0.0961777118755585,26,0.253382164476297
"ZNF423","16826389","ZNF423",0.0389155336480191,-2.17043083136276,-0.738005209555559,5.78916667203846,0.355923240317862,26,0.253595522382758
"LOC105371795","16845853","LOC105371795",0.0389321355748143,2.17023128369576,0.209646146277777,4.26436926976923,0.101116896847019,26,0.253598046052008
"OR8D2","16745640","OR8D2",0.0389353061837225,2.17019318308678,0.270244266999999,2.35019317865385,0.130346977054192,26,0.253598046052008
"SLC9A7P1","16768923","SLC9A7P1",0.0389470269316081,-2.17005236122176,-1.08580265048611,5.31709464388461,0.523749418108406,26,0.253611252523294
"GMEB1","16661648","GMEB1",0.0389804256349519,2.16965129246993,0.371400784513885,5.88641901407692,0.179182563852306,26,0.253765577584693
"MCMDC2","17069650","MCMDC2",0.0390144935209005,-2.16924250519105,-0.425626932736113,3.25418448346154,0.205382702811744,26,0.253879764166427
"HTR3C","16948648","HTR3C",0.0390173724091577,-2.16920797551278,-0.236983628833335,3.08209196119231,0.11435628067608,26,0.253879764166427
"SYTL1","16661398","SYTL1",0.0390675247275302,2.1686068097835,0.208884124152777,4.52500537342308,0.100824826974816,26,0.254142893329463
"GRTP1","16781219","GRTP1",0.039086156148043,2.16838365497979,0.343871756583331,5.3081842495,0.165998151251422,26,0.254200892234004
"BRPF3","17007930","BRPF3",0.0391533381061366,2.16757978523581,0.787483565486108,6.96443355692308,0.380285070513889,26,0.25452638688108
"MIR450B","17114318","MIR450B",0.0391556607245202,-2.16755201592934,-0.174104746069445,1.49614093284615,0.0840783055940899,26,0.25452638688108
"FN1","16908037","FN1",0.0391886507923971,2.16715774490422,0.891466249416663,7.96897507934615,0.430583367957659,26,0.254677560688594
"OR5T2","16738367","OR5T2",0.0392323730448099,2.16663566961634,0.283483189361111,2.02301684511538,0.136957017728335,26,0.254898387967322
